0.999087591,-0.151169542,1,0
1.01879562,0.182274386,1.01879562,0.185700346
1.045072993,0.854139018,1.045072993,0.89263762
1.074635036,0.842941274,1.074635036,0.905854227
1.10419708,1.854470803,1.10419708,2.047701246
1.133759124,2.18418215,1.133759124,2.476336441
1.163321168,2.513893497,1.163321168,2.924465519
1.209306569,3.178292966,1.209306569,3.843530563
1.242153285,3.506760119,1.242153285,4.355933601
1.284854015,4.513312873,1.284854015,5.798948164
1.312773723,6.548191772,1.312773723,8.596294089
1.327554745,8.247138354,1.327554745,10.94852765
1.345620438,11.30847711,1.345620438,15.21691792
1.366970803,19.48220803,1.366970803,26.63160955
1.380109489,26.97723125,1.380109489,37.23153284
1.393248175,36.85861812,1.393248175,51.35320243
1.399817518,41.28794791,1.399817518,57.79559278
